meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
skakanka,p041,2,P041_P042_Z,123.8351656315102,46.4316115239396,32025.766909689,48.17147431960777,2.7624521072796937,8183.919806258877,2890.3740498669595,stand
ksiazka,p064,1,P063_P064_Z,73.58741444148059,28.34385792206932,11328.28416221532,10.58374022760426,6.455938697318008,2444.1350541696324,981.0203443144665,sit
wedka,p115,1,P115_P116_N,41.41074518641582,85.0772418475209,15118.218953477714,13.441032869667612,3.1685823754789277,1784.7058134078247,1738.4510168642787,sit
chodzic,p074,3,P073_P074_Z,50.22617696833272,58.569692849192194,19391.59068618112,21.89975846177397,2.003831417624521,2250.7331269631704,1359.7417836762306,sit
wedka,p107,3,P107_P108_Z,83.21464217228807,83.83394809086046,77797.2641028212,20.81898203081221,2.9655172413793105,18226.674267410486,2768.986650317769,stand
schody,p027,1,P027_P028_Z,136.98377808519362,68.81534827921774,5262.249759713083,4.084892811866891,36.71264367816092,1594.5056792290084,1696.4538691162704,sit
kopac,p143,2,P143_P144_Z,32.33863293538873,78.71894102490448,4570.1688445860045,6.339329596535832,5.314176245210728,641.7514835591609,745.706815777157,sit
laska,p104,2,P103_P104_Z,57.17010337633363,39.46513511836544,28891.36532486912,8.102940639934548,6.46360153256705,5209.207002224368,834.7281262232115,stand
rower,p063,3,P063_P064_Z,37.87867500286952,42.414311034363486,3484.907632067625,11.284796757354394,3.272030651340996,397.5102644895626,670.410467590484,sit
schody,p106,2,P105_P106_Z,104.569137728858,52.74939193198789,35518.33350986088,19.9115634401653,4.639846743295019,7375.569261666641,2547.940483235965,stand
rower,p090,3,P089_P090_Z,44.17506764130109,41.798786415603104,13527.261992813454,20.0593337204131,1.8007662835249043,2539.5907833942147,1668.9453222962586,stand
wchodzic,p080,2,P079_P080_Z,164.12973849424142,41.84686159527179,198453.00243555705,16.6923672848931,8.49808429118774,36494.36685055173,1765.9089301211388,stand
skakanka,p079,2,P079_P080_Z,137.06790048011513,41.91122464404932,46836.81183765871,26.065624402123117,4.908045977011494,14017.630540257203,2868.9260126680256,stand
obierac,p086,2,P085_P086_Z,89.55274636663003,27.87594311214321,32825.06126035913,15.497935483814228,5.398467432950191,5564.666872371019,1841.869420885147,stand
lopata,p061,1,P061_P062_Z,124.18541949899004,22.724964864633527,32596.342594298745,19.89372303574105,4.904214559386973,6543.218179266918,1483.7808356226606,sit
ksiazka,p131,2,P131_P132_Z,39.50529670430374,40.96357761281802,3109.2263168526706,7.136749475035187,5.724137931034483,580.7212587806893,1355.5628768070517,stand
wbijac,p140,2,P139_P140_N,93.28569118304874,129.6484772782938,7863.2739315715535,13.867906892742557,6.367816091954023,1551.7856553159115,1352.4664555485317,stand
wchodzic,p048,2,P047_P048_Z,34.355416959156635,81.68163682906433,17222.794777802865,10.286486525227437,3.164750957854406,2379.6078213509454,1322.404069702035,stand
otworzyc,p035,1,P035_P036_Z,41.27489233768282,25.343409879145128,4825.660012414118,4.297741178809795,10.701149425287356,1140.5423118748877,409.3391284661009,sit
lowic,p058,3,P057_P058_Z,64.97295782228362,123.25264755054938,26498.20885216049,13.40859313518539,5.1226053639846745,5284.316189996485,1360.7157507584373,sit
kopac,p076,1,P075_P076_Z,73.05926207855815,36.2813622046538,15900.474114706734,14.311185515556335,4.747126436781609,4486.100164587164,1383.0709695772805,stand
luneta,p081,1,P081_P082_Z,57.19353048737283,85.44161494568594,32114.511787578587,20.12476990273513,2.2911877394636013,4333.142032666176,1218.8169479852206,stand
obierac,p103,2,P103_P104_Z,72.65967503436494,91.63635412660004,37317.045561833664,13.336779990892556,4.601532567049809,5723.528548496949,1345.1711760088124,stand
czytac,p059,2,P059_P060_Z,55.08030569769557,36.33019176667533,4471.7182565823605,10.970165468281394,4.873563218390805,977.8567386465212,1214.377198486501,stand
siedziec,p133,3,P133_P134_Z,45.54695693249527,52.06889283246819,18905.9394440448,10.871590884902924,4.762452107279693,2929.010228228369,1221.1151048971285,sit
obierac,p068,2,P067_P068_Z,25.49547793018033,48.77349791334712,4678.827331476877,9.92559777033886,2.264367816091954,182.53821729992796,787.8213077123377,sit
jablko,p091,2,P091_P092_Z,22.3469207867778,52.40850214442263,3970.849508611726,9.827610028440905,2.1685823754789277,353.4100833789814,1127.89172865997,stand
rabac,p047,2,P047_P048_Z,162.76088640206214,51.56022040861302,51952.73142291774,40.96568726708508,3.4827586206896552,16647.181104304025,3179.4552785600254,stand
otworzyc,p091,1,P091_P092_Z,46.862360712910544,63.72332759120965,13542.133336307865,14.041522613678364,2.9233716475095783,2332.801460025333,1063.8349760242738,stand
laska,p100,1,P099_P100_Z,45.94033657717514,56.09725363274519,10672.29821165484,14.988224526025174,2.739463601532567,1393.0410839662013,1317.808922546075,stand
kopac,p078,2,P077_P078_Z,161.8498714107709,27.43006503056163,57202.42609996644,21.63944235876787,7.455938697318007,14862.35314170115,2207.355881597648,sit
schody,p129,2,P129_P130_Z,66.50998802472594,41.63302337829627,7790.767515623727,8.333233108444912,7.157088122605364,1510.8424826752787,936.2383237459372,sit
wchodzic,p097,2,P097_P098_Z,57.72157846288044,46.15767448494634,15700.031532511955,14.768813176118398,3.624521072796935,2966.3741737269243,1745.491437614475,stand
lawka,p102,2,P101_P102_Z,94.83811403397624,44.63348527999108,44499.93766632974,23.442556976730067,3.659003831417624,9616.505842982511,1771.5844142512026,stand
rabac,p124,3,P123_P124_Z,70.35713842511919,54.57656592626039,17597.5532884117,21.22235178055577,2.475095785440613,3082.854066568983,1994.4772305798951,sit
wbijac,p074,3,P073_P074_Z,23.52017100013883,73.55519467695889,3704.764563907645,11.301828385919658,2.14176245210728,405.1426393516312,1798.0989111946617,sit
butelka,p058,3,P057_P058_Z,30.655084100290924,47.17161165448386,3531.493087101714,9.281858102167943,3.3524904214559386,261.0693830750684,1302.0360372043667,sit
patelnia,p033,2,P033_P034_Z,21.31689063321166,65.43805517896375,823.4049411332203,5.347088619896798,4.613026819923372,120.77368403790524,627.1756944574831,sit
gwozdz,p040,1,P039_P040_Z,107.97375360485658,124.0400669819992,42119.03278541718,17.3871456426031,5.865900383141763,10209.515826248284,2596.9478862272185,stand
rabac,p037,1,P037_P038_Z,206.1661031526817,97.83221749233545,231742.38626009692,30.237198612278643,5.846743295019157,52684.05391535807,3683.693360656485,stand
siedziec,p038,3,P037_P038_Z,39.06242499924201,47.93152447610984,5921.611857302868,13.083241133546672,2.4597701149425286,882.3646543184316,703.4753243208884,stand
lowic,p042,1,P041_P042_Z,77.66397717837208,42.04968743675117,49823.63354233838,21.84349515979484,2.318007662835249,7335.644453676096,1566.354635606028,stand
skakac,p048,1,P047_P048_Z,49.84731439312485,170.36165995516058,2559.366910319361,18.749715474332632,2.793103448275862,646.7808428328412,1827.0002287050395,stand
smazyc,p129,1,P129_P130_Z,45.05723434466544,50.46629345733492,2651.9943783181952,8.435213544513674,4.931034482758621,486.96233422532254,809.743507238908,sit
chodzic,p105,2,P105_P106_Z,109.87625068168563,125.85774771335296,49550.634634650734,13.355940413547804,6.869731800766283,8239.989874072398,825.2219743552322,stand
strzelac,p118,1,P117_P118_Z,36.34887706755264,58.82252974483242,10923.139669676728,6.2048697788384,4.992337164750958,1630.7850902905018,893.7322043892976,sit
skakac,p040,3,P039_P040_Z,81.9285124769212,45.10195660865093,3117.2673363419167,25.6792109999478,3.904214559386973,1145.0997475398187,1942.914211453363,stand
schodzic,p068,3,P067_P068_Z,53.39967563984492,62.20711177340319,13910.065122564927,10.207505996931218,5.379310344827586,2417.273623955832,1322.4196687017386,sit
lowic,p051,1,P051_P052_Z,119.93522584262932,52.85324420483859,122597.1312068165,23.13727652074117,4.800766283524904,24700.808420672915,2436.169592030717,stand
kopac,p101,3,P101_P102_Z,163.35643214865237,148.49328851876442,379030.9091357782,48.71451927118928,2.743295019157088,64401.703225526486,2439.419188387826,stand
chodzic,p082,3,P081_P082_Z,69.77740195996252,56.04169154121979,8302.713703912315,16.51668888028499,3.888888888888889,1996.561459372862,903.1192618631331,stand
wbijac,p101,1,P101_P102_Z,134.44452028879036,66.07539265928645,51436.28362329477,13.536442921873045,9.1455938697318,12074.544567302924,2553.3573649442483,stand
wchodzic,p125,3,P125_P126_Z,58.276168327698166,58.75453274007286,5882.595307686325,8.591964050709034,7.011494252873563,1355.357006316815,1035.0680154524368,sit
drabina,p075,1,P075_P076_Z,109.72536964681905,104.39117700691524,15968.204260041924,14.20184161462836,7.808429118773946,3791.62531337962,1615.2694471960947,stand
otworzyc,p083,2,P083_P084_Z,62.83264184004535,45.39497618086542,32848.874453488745,16.56021772215957,2.984674329501916,6363.764012931457,1114.8135843321274,stand
wbijac,p019,2,P019_P020_Z,75.77790111918299,121.71502194853784,33038.95417711747,16.333255585222616,4.651340996168583,5253.642210914061,2117.736703130484,stand
ksiazka,p118,2,P117_P118_Z,47.87537418504276,40.233006012236665,8412.796615868558,7.882766113890532,4.85823754789272,1624.2177086339325,1791.3262494481005,sit
otworzyc,p043,2,P043_P044_Z,90.12058906374784,167.2820561907527,70446.80313652249,29.50186674119546,2.8237547892720305,14902.436456579157,1811.3875103874736,stand
luneta,p093,3,P093_P094_Z,45.05274981859503,48.650514692881416,34212.02603003316,13.831414560591664,2.4559386973180075,5154.812560138374,1533.2276223219046,stand
obierac,p042,3,P041_P042_Z,54.24681758331233,53.35677100620737,5131.2950635807465,14.725101671132702,4.383141762452107,944.091880998484,1414.99051503786,stand
drewno,p071,2,P071_P072_Z,30.460249192634357,47.45440881191009,4512.393126934466,8.45167433059499,2.842911877394636,1169.1306895728862,1486.317417710702,sit
patrzec,p053,1,P053_P054_Z,26.027057956695604,67.28813666097355,15299.79995671013,10.931279183886629,1.9157088122605364,1897.6898385812271,1235.6855621521515,stand
wchodzic,p073,1,P073_P074_Z,86.32300041088561,52.74291957282121,16464.186131414015,4.885903789434402,19.402298850574716,4708.698098355514,694.771677682103,sit
drabina,p064,1,P063_P064_Z,90.05845233701866,52.14395428785901,16034.408729295852,18.74889642528134,4.279693486590039,3819.434118897743,1205.1063946965228,sit
obierac,p040,3,P039_P040_Z,44.95150457205785,48.24809471308686,15571.265820150504,13.927838041576756,3.314176245210728,2478.8578550239454,852.1484149961076,stand
chodzic,p089,3,P089_P090_Z,63.32671909447588,34.2558965039314,22207.761773314,26.55914795168965,1.6743295019157087,3507.711817160683,1500.9513489346723,stand
schodzic,p075,2,P075_P076_Z,27.849891375917544,114.11437943529124,12002.795706824423,4.129534024361644,7.85823754789272,1798.3042849398946,418.6091260541043,stand
laska,p097,1,P097_P098_Z,133.39886486293813,53.023186952266286,44656.95750846937,12.511485750427436,11.187739463601533,7889.764535727576,1535.6055124830998,stand
jechac,p020,2,P019_P020_Z,64.8168353457945,50.0128786525377,40258.73833255468,17.203308590411556,2.4942528735632186,4145.778431993035,1437.2975784660678,stand
wbijac,p092,3,P091_P092_Z,148.35220261609683,48.36123774467033,28791.276887763343,17.392317108950838,9.371647509578544,6465.3657353685,2196.5802737645004,stand
skakac,p047,2,P047_P048_Z,28.11692303592215,50.6140001828312,356.94214617928725,15.981034896396787,1.85823754789272,101.58077764447684,1313.2407123605976,stand
lopata,p095,3,P095_P096_Z,75.61413124987412,71.53915820689774,29760.26391775624,19.8573002684478,3.160919540229885,5520.039193260448,1414.152898693574,stand
kopac,p063,3,P063_P064_Z,62.48028047709141,45.56830385582293,3347.563283651896,16.20090237035123,3.3026819923371646,633.3313259510861,1450.6313852543594,sit
luneta,p048,2,P047_P048_Z,75.75004775571914,60.86302289102804,40550.71731509237,15.67471462583394,3.421455938697318,8720.110884174777,1857.36857592794,stand
luneta,p118,3,P117_P118_Z,42.08053427970496,123.3674535070004,10862.800285198911,14.091862226392772,2.1340996168582373,1595.2167639557645,1217.3742649269714,sit
obierac,p118,1,P117_P118_Z,59.34604198051706,54.73171486117391,10774.86180034796,6.746514618241886,8.620689655172415,2079.637462559403,870.6370905404644,sit
lopata,p061,2,P061_P062_Z,53.76477151219616,58.00355717799895,9168.488478525194,15.23955238540169,2.4597701149425286,1898.8191473966656,891.0524977955104,sit
laska,p129,1,P129_P130_Z,259.5756014744837,47.65782955088766,33722.64680296502,4.703530759599998,58.770114942528735,8989.06559550085,890.7525908124254,sit
lopata,p007,1,P007_P008_Z,247.8378577232337,48.55259388573553,40922.708612714,19.61499340266668,12.241379310344827,9843.194837113078,1705.3370765285893,sit
laska,p037,2,P037_P038_Z,62.019044690836495,187.67445541085613,12072.342824266436,13.885778754615696,3.896551724137931,1914.9263744902355,797.9461907993889,stand
lowic,p022,2,P021_P022_Z,92.14981699122627,44.84971378466563,41689.65408105542,14.32573897868822,5.735632183908046,7889.360220328216,1611.572154923031,stand
lowic,p095,1,P095_P096_Z,55.91976446791522,39.62696182455653,13366.138195386297,9.326414841880217,5.157088122605364,1736.4906623471957,857.7430896816223,stand
jablko,p064,2,P063_P064_Z,32.84956105139335,54.65685528133488,14970.767835733735,10.424384257638009,3.126436781609196,2189.8343306998904,611.3880585630284,sit
jablko,p043,2,P043_P044_Z,48.76663863800817,196.23111856220572,38529.49724269231,17.409336524546752,2.199233716475096,5410.909774018417,1143.1900929425767,stand
patrzec,p122,1,P121_P122_Z,42.28748566996867,28.107050981243592,2373.0584218103118,6.466751267800203,6.67816091954023,534.1101148776745,1203.107715587503,sit
wchodzic,p131,2,P131_P132_Z,23.18010053026108,44.599274455363776,3086.6148882387884,5.136751401300362,5.049808429118774,649.4782706329047,763.5630374285416,stand
gwozdz,p058,1,P057_P058_Z,109.7998652228178,111.0365343164132,9159.746139490744,15.874882766833489,9.64367816091954,1778.84330184478,3170.5666008082303,sit
luk,p054,2,P053_P054_Z,8.639451126753766,82.03047694728996,18.915001356713887,3.176279929056711,2.28352490421456,2.090576323086717,187.3605173622236,stand
lawka,p105,3,P105_P106_Z,55.19959652476414,75.12681529166909,31813.90941720204,13.849101347892695,2.3371647509578546,7229.633715481976,2325.7993063309877,stand
ksiazka,p027,3,P027_P028_Z,23.23702252407605,83.44764019522049,1321.949403325198,9.07478377885961,2.21455938697318,211.46310012055585,1193.0942928018833,sit
strzelac,p076,2,P075_P076_Z,23.757897512555083,58.76791085945897,1953.891874567352,10.08367196496514,2.183908045977012,167.01661795575816,1030.8907765941594,stand
wchodzic,p024,1,P023_P024_Z,240.8748341137066,71.43770655170216,129454.4292152538,14.410201435428236,14.413793103448276,29223.33581301492,1273.470503877892,stand
rabac,p102,2,P101_P102_Z,351.7929091120868,40.663266981636994,114981.0458223544,25.893865043996296,12.32183908045977,33529.58225275659,3364.718825057603,stand
butelka,p001,1,P001_P002_Z,28.303057205064185,191.67427875130784,1312.1178462576872,9.219092067558345,2.9080459770114944,272.1841748615945,581.0063986662407,sit
luk,p073,3,P073_P074_Z,63.9341292196199,30.924743277484023,13119.253427868549,18.077136063077766,2.9195402298850577,3446.467354879614,2426.772019406804,sit
skakac,p066,2,P065_P066_Z_SIT,62.138801785733385,71.94913989931386,4673.851892790592,10.840268882999895,5.735632183908046,889.1240405916656,964.7679698855044,stand
lawka,p061,2,P061_P062_Z,113.81462867218268,61.63269074305906,50949.09605235182,30.69232247995529,2.954022988505747,11272.943522925729,1907.7835688881128,sit
patrzec,p111,3,P111_P112_Z,38.19129336396309,81.7249323608507,9913.543241693978,19.596988805057503,1.8160919540229885,1046.8952048453668,1240.876999762509,sit
jablko,p066,1,P065_P066_Z_SIT,90.28630071090087,76.5922360164648,12483.91902703337,11.64399391432598,7.685823754789272,3032.876610839984,2132.146133922948,stand
wchodzic,p079,1,P079_P080_Z,104.31144036497392,27.101195690818887,118466.97335466364,21.306401098746147,4.524904214559387,21661.79990953904,1809.393219298936,stand
skakac,p098,2,P097_P098_Z,30.37705959709572,106.17261795400329,814.35050291985,16.783350549842435,1.885057471264368,173.51665997488644,1446.3494534204567,stand
luneta,p110,3,P109_P110_Z,75.07384081794011,52.98072582548393,32526.07159826404,25.20127828383503,2.1685823754789277,4884.9761223053865,1552.295999561167,stand
rower,p017,3,P017_P018_Z,41.2599173676218,58.834273560733855,16541.662894087298,13.37093430052292,3.176245210727969,1729.8898519460502,904.2181021506937,stand
skakac,p126,2,P125_P126_Z,30.738141164451527,50.55490676641294,5893.349194612623,10.735929474066152,2.835249042145594,1716.2957446589385,718.9160929343458,sit
gwozdz,p055,1,P055_P056_Z,83.71593357832131,136.66237012165325,18377.609619181927,18.54998840205855,4.1226053639846745,4353.56289007005,2340.415860878424,stand
chodzic,p060,1,P059_P060_Z,142.06540932326672,65.6773961293376,32573.20209690843,15.628433210318931,8.003831417624522,5350.624181420387,2005.6465827447105,stand
